transaction_id,account_id,amount,merchant_category,location,hour_of_day,day_of_week,timestamp,is_fraud
39290,10,59.43,Entertainment,"Toulouse, France",22,4,2025-12-05 22:52:00,0
48746,5,1100.11,Clothing,Nigeria,19,4,2025-12-05 19:15:00,1
25914,11,217.23,Food & Beverage,"Lyon, France",13,0,2025-12-08 13:36:00,0
22710,13,74.02,Groceries,"Nice, France",14,0,2025-12-01 14:13:00,0
21445,9,422.4,Electronics,"Toulouse, France",13,2,2025-12-03 13:52:00,0
12656,5,28.03,Entertainment,Online,12,1,2025-12-02 12:56:00,0
21218,10,148.73,Health,"Nice, France",8,1,2025-12-02 08:00:00,0
49206,3,2694.92,Gambling,Hong Kong,19,2,2025-12-03 19:47:00,1
15155,4,184.45,Clothing,"Paris, France",10,6,2025-12-07 10:30:00,0
4719,10,333.66,Health,"Nice, France",10,2,2025-12-03 10:36:00,0
28033,13,404.3,Fuel,Online,8,0,2025-12-01 08:06:00,0
45738,4,1628.02,Gambling,Online,0,3,2025-12-04 00:21:00,1
18355,8,334.22,Travel,Online,19,0,2025-12-01 19:45:00,0
35546,10,92.8,Clothing,"Marseille, France",9,1,2025-12-02 09:25:00,0
22287,12,103.74,Groceries,"Nice, France",10,5,2025-12-06 10:24:00,0
45376,9,996.88,Cryptocurrency,"Nice, France",4,2,2025-12-03 04:09:00,1
47728,5,2039.47,Gambling,"Lyon, France",7,6,2025-12-07 07:17:00,1
1796,10,473.4,Electronics,"Nice, France",22,6,2025-12-07 22:43:00,0
28396,12,395.43,Fuel,"Marseille, France",8,6,2025-12-07 08:54:00,0
31612,12,98.63,Utilities,"Nice, France",11,0,2025-12-01 11:29:00,0
11214,5,461.77,Health,"Toulouse, France",10,3,2025-12-04 10:37:00,0
30957,11,134.04,Entertainment,"Nice, France",13,6,2025-12-07 13:00:00,0
10229,6,69.59,Health,"Toulouse, France",12,4,2025-12-05 12:08:00,0
11437,7,487.98,Entertainment,"Lyon, France",13,2,2025-12-03 13:44:00,0
27801,1,263.47,Groceries,Online,15,2,2025-12-03 15:09:00,0
9512,6,227.8,Entertainment,"Paris, France",18,0,2025-12-01 18:39:00,0
42219,3,4216.63,Gambling,"Toulouse, France",11,1,2025-12-02 11:18:00,1
31256,8,53.24,Electronics,"Toulouse, France",13,2,2025-12-03 13:56:00,0
38211,6,160.01,Travel,"Nice, France",12,0,2025-12-01 12:10:00,0
34667,12,63.86,Groceries,Online,22,4,2025-12-05 22:13:00,0
47412,2,1894.74,Fuel,"London, UK",3,4,2025-12-05 03:48:00,1
36892,9,495.49,Health,"Toulouse, France",20,0,2025-12-08 20:25:00,0
10696,8,351.96,Fuel,"Paris, France",11,4,2025-12-05 11:41:00,0
20477,7,477.36,Food & Beverage,"Nice, France",10,0,2025-12-08 10:21:00,0
39208,10,466.42,Electronics,"Nice, France",21,2,2025-12-03 21:40:00,0
25904,2,338.5,Electronics,"Lyon, France",18,0,2025-12-01 18:00:00,0
4203,5,356.9,Food & Beverage,"Marseille, France",8,4,2025-12-05 08:23:00,0
34891,6,70.43,Food & Beverage,"Lyon, France",18,4,2025-12-05 18:40:00,0
42762,13,2738.15,Food & Beverage,Hong Kong,2,5,2025-12-06 02:52:00,1
47017,7,3809.78,Jewelry,Russia,3,4,2025-12-05 03:32:00,1
44925,11,2179.12,Gambling,Online,1,0,2025-12-01 01:48:00,1
6497,9,120.1,Health,Online,13,2,2025-12-03 13:45:00,0
39388,7,274.75,Fuel,"Marseille, France",10,6,2025-12-07 10:53:00,0
40007,11,3065.61,Food & Beverage,"Nice, France",2,1,2025-12-02 02:26:00,1
3968,5,48.96,Health,"Nice, France",8,6,2025-12-07 08:59:00,0
3869,6,347.09,Clothing,"Marseille, France",8,5,2025-12-06 08:06:00,0
15647,12,15.54,Travel,"Lyon, France",15,5,2025-12-06 15:06:00,0
42526,12,1895.17,Utilities,"Las Vegas, USA",16,3,2025-12-04 16:22:00,1
18299,2,340.29,Travel,Online,11,3,2025-12-04 11:49:00,0
39090,12,361.49,Entertainment,"Toulouse, France",12,4,2025-12-05 12:09:00,0
2982,11,237.04,Electronics,"Toulouse, France",18,3,2025-12-04 18:12:00,0
11455,8,451.33,Food & Beverage,"Toulouse, France",20,0,2025-12-01 20:13:00,0
5292,13,298.54,Electronics,"Nice, France",14,1,2025-12-02 14:51:00,0
16023,2,425.82,Electronics,"Lyon, France",13,6,2025-12-07 13:57:00,0
3522,2,233.02,Utilities,Online,9,5,2025-12-06 09:37:00,0
512,1,86.1,Clothing,"Nice, France",16,4,2025-12-05 16:10:00,0
9521,9,274.38,Electronics,Online,18,4,2025-12-05 18:06:00,0
23340,8,30.31,Clothing,Online,16,4,2025-12-05 16:06:00,0
38625,11,25.46,Travel,"Toulouse, France",17,2,2025-12-03 17:00:00,0
5623,3,248.82,Fuel,"Lyon, France",12,2,2025-12-03 12:09:00,0
30810,8,349.48,Groceries,"Lyon, France",8,1,2025-12-02 08:27:00,0
32968,12,68.91,Clothing,"Lyon, France",21,6,2025-12-07 21:05:00,0
34563,3,13.86,Food & Beverage,Online,13,1,2025-12-02 13:11:00,0
18068,5,438.85,Travel,"Nice, France",16,2,2025-12-03 16:00:00,0
31199,8,360.08,Food & Beverage,"Paris, France",8,3,2025-12-04 08:51:00,0
15779,6,48.19,Health,"Marseille, France",20,6,2025-12-07 20:07:00,0
26399,7,202.7,Food & Beverage,"Marseille, France",15,3,2025-12-04 15:21:00,0
12319,13,342.39,Clothing,Online,15,3,2025-12-04 15:17:00,0
15370,10,246.96,Clothing,"Marseille, France",10,6,2025-12-07 10:16:00,0
40612,6,2283.56,Cryptocurrency,"Paris, France",11,4,2025-12-05 11:37:00,1
43395,11,1609.26,Cryptocurrency,"Dubai, UAE",8,0,2025-12-01 08:53:00,1
8083,10,203.55,Clothing,"Paris, France",14,2,2025-12-03 14:04:00,0
10998,9,309.01,Fuel,"Paris, France",11,1,2025-12-02 11:57:00,0
6550,3,333.33,Health,"Marseille, France",21,4,2025-12-05 21:58:00,0
13774,2,433.49,Health,"Paris, France",10,5,2025-12-06 10:58:00,0
40489,11,4883.89,Cryptocurrency,"Toulouse, France",20,1,2025-12-02 20:52:00,1
22821,1,53.88,Health,Online,16,3,2025-12-04 16:33:00,0
33828,10,162.22,Fuel,Online,11,3,2025-12-04 11:16:00,0
15926,4,346.83,Electronics,"Paris, France",20,0,2025-12-08 20:17:00,0
44596,9,1895.75,Cryptocurrency,Hong Kong,13,5,2025-12-06 13:56:00,1
3893,8,418.8,Groceries,"Paris, France",19,3,2025-12-04 19:39:00,0
28986,11,494.62,Travel,"Marseille, France",21,0,2025-12-01 21:50:00,0
37604,1,146.61,Fuel,"Paris, France",22,1,2025-12-02 22:38:00,0
41135,1,3596.43,Jewelry,Hong Kong,17,6,2025-12-07 17:45:00,1
917,3,157.95,Utilities,"Lyon, France",14,2,2025-12-03 14:41:00,0
2287,5,475.0,Groceries,"Toulouse, France",21,4,2025-12-05 21:07:00,0
11373,13,499.27,Groceries,"Paris, France",19,2,2025-12-03 19:42:00,0
30103,10,75.71,Utilities,"Lyon, France",10,0,2025-12-08 10:22:00,0
32162,2,7.93,Health,"Lyon, France",10,0,2025-12-01 10:32:00,0
12818,2,418.82,Groceries,"Paris, France",11,0,2025-12-08 11:44:00,0
37312,7,219.05,Fuel,Online,14,6,2025-12-07 14:56:00,0
26571,11,334.83,Entertainment,"Nice, France",13,5,2025-12-06 13:55:00,0
25051,5,456.26,Utilities,"Lyon, France",17,0,2025-12-08 17:41:00,0
28579,5,68.69,Fuel,"Paris, France",21,3,2025-12-04 21:51:00,0
14663,10,26.67,Entertainment,"Nice, France",10,0,2025-12-08 10:26:00,0
6720,12,212.53,Groceries,Online,9,5,2025-12-06 09:06:00,0
43059,10,3751.8,Cryptocurrency,"Dubai, UAE",3,2,2025-12-03 03:46:00,1
1014,2,75.33,Utilities,"Marseille, France",15,1,2025-12-02 15:33:00,0
41629,6,827.37,Electronics,Online,2,2,2025-12-03 02:55:00,1
19333,10,28.98,Utilities,Online,12,1,2025-12-02 12:53:00,0
34823,8,426.95,Utilities,Online,14,3,2025-12-04 14:14:00,0
44804,11,3205.05,Jewelry,Russia,0,0,2025-12-08 00:12:00,1
41334,2,1711.99,Clothing,Hong Kong,10,2,2025-12-03 10:21:00,1
35981,1,279.79,Utilities,"Marseille, France",20,4,2025-12-05 20:12:00,0
10546,12,407.19,Clothing,"Marseille, France",15,2,2025-12-03 15:03:00,0
25308,1,12.04,Fuel,"Paris, France",17,3,2025-12-04 17:38:00,0
26602,5,216.44,Utilities,"Marseille, France",8,4,2025-12-05 08:36:00,0
46289,12,4610.89,Fuel,Hong Kong,19,6,2025-12-07 19:28:00,1
6254,10,334.91,Health,"Marseille, France",11,0,2025-12-08 11:04:00,0
6692,2,264.22,Travel,"Paris, France",11,0,2025-12-01 11:22:00,0
20678,8,348.59,Groceries,"Nice, France",18,2,2025-12-03 18:00:00,0
11043,5,465.89,Clothing,"Toulouse, France",9,1,2025-12-02 09:42:00,0
27364,11,41.16,Electronics,"Paris, France",11,6,2025-12-07 11:31:00,0
6251,12,291.34,Electronics,"Marseille, France",9,0,2025-12-01 09:00:00,0
39997,5,56.92,Travel,"Paris, France",19,4,2025-12-05 19:37:00,0
14520,3,243.48,Food & Beverage,"Lyon, France",8,6,2025-12-07 08:03:00,0
43802,9,2852.14,Gambling,Nigeria,20,1,2025-12-02 20:29:00,1
22174,13,24.63,Travel,"Lyon, France",8,6,2025-12-07 08:22:00,0
46927,5,693.13,Electronics,"London, UK",2,6,2025-12-07 02:19:00,1
14483,7,330.88,Fuel,"Toulouse, France",16,5,2025-12-06 16:27:00,0
31647,13,69.53,Clothing,Online,16,4,2025-12-05 16:10:00,0
21620,3,173.23,Fuel,"Marseille, France",20,0,2025-12-01 20:02:00,0
27705,9,308.34,Utilities,"Lyon, France",15,1,2025-12-02 15:06:00,0
1747,12,275.31,Travel,"Nice, France",14,3,2025-12-04 14:22:00,0
15284,4,341.77,Health,"Lyon, France",10,4,2025-12-05 10:07:00,0
49117,13,1009.4,Health,"Paris, France",1,3,2025-12-04 01:31:00,1
45469,2,3326.47,Gambling,"Nice, France",12,1,2025-12-02 12:12:00,1
15070,12,287.75,Fuel,"Nice, France",9,1,2025-12-02 09:01:00,0
19534,12,191.23,Fuel,"Paris, France",22,6,2025-12-07 22:08:00,0
31025,3,321.22,Entertainment,"Marseille, France",13,0,2025-12-01 13:30:00,0
37282,8,276.4,Travel,Online,8,1,2025-12-02 08:21:00,0
40415,3,2331.88,Groceries,Nigeria,8,3,2025-12-04 08:59:00,1
34135,3,200.08,Entertainment,"Toulouse, France",19,2,2025-12-03 19:12:00,0
23401,11,306.58,Entertainment,"Marseille, France",12,6,2025-12-07 12:08:00,0
49628,11,1830.98,Electronics,"London, UK",2,0,2025-12-08 02:07:00,1
771,4,209.55,Utilities,"Toulouse, France",10,5,2025-12-06 10:35:00,0
17484,8,179.23,Travel,"Lyon, France",13,1,2025-12-02 13:42:00,0
13263,1,385.81,Clothing,"Toulouse, France",8,0,2025-12-01 08:40:00,0
2647,11,166.63,Travel,Online,18,4,2025-12-05 18:51:00,0
13233,13,481.94,Health,"Paris, France",13,0,2025-12-08 13:37:00,0
18731,3,224.64,Fuel,"Lyon, France",18,6,2025-12-07 18:54:00,0
12754,11,288.48,Health,"Nice, France",14,5,2025-12-06 14:00:00,0
32806,2,273.99,Travel,"Nice, France",13,3,2025-12-04 13:43:00,0
21593,4,139.7,Fuel,"Lyon, France",17,4,2025-12-05 17:49:00,0
15946,13,470.98,Groceries,"Nice, France",22,2,2025-12-03 22:56:00,0
20121,13,13.61,Clothing,Online,18,6,2025-12-07 18:06:00,0
18030,2,6.79,Clothing,"Toulouse, France",16,2,2025-12-03 16:46:00,0
25963,3,297.55,Electronics,"Lyon, France",11,6,2025-12-07 11:38:00,0
982,4,89.78,Food & Beverage,"Nice, France",22,5,2025-12-06 22:34:00,0
561,12,459.03,Electronics,"Nice, France",21,5,2025-12-06 21:04:00,0
40643,8,565.91,Groceries,"London, UK",5,1,2025-12-02 05:12:00,1
43273,8,1396.3,Jewelry,"Toulouse, France",2,4,2025-12-05 02:49:00,1
45952,6,875.56,Travel,"Toulouse, France",1,4,2025-12-05 01:44:00,1
14643,10,398.14,Clothing,"Nice, France",17,2,2025-12-03 17:50:00,0
8441,4,100.62,Food & Beverage,"Lyon, France",13,5,2025-12-06 13:00:00,0
34589,3,380.57,Food & Beverage,"Lyon, France",10,6,2025-12-07 10:17:00,0
30037,9,89.21,Entertainment,"Marseille, France",9,3,2025-12-04 09:31:00,0
11489,6,397.66,Entertainment,Online,16,2,2025-12-03 16:53:00,0
20005,11,104.69,Travel,"Toulouse, France",14,0,2025-12-01 14:13:00,0
24663,9,44.01,Entertainment,"Toulouse, France",12,6,2025-12-07 12:34:00,0
16258,12,44.43,Health,"Marseille, France",12,3,2025-12-04 12:36:00,0
39317,11,303.4,Food & Beverage,"Nice, France",21,3,2025-12-04 21:19:00,0
30438,9,285.04,Entertainment,"Toulouse, France",22,3,2025-12-04 22:37:00,0
28080,2,357.98,Clothing,"Toulouse, France",18,3,2025-12-04 18:37:00,0
47769,3,1973.96,Gambling,"Marseille, France",9,5,2025-12-06 09:13:00,1
19704,5,255.24,Groceries,"Lyon, France",20,4,2025-12-05 20:57:00,0
6894,3,447.65,Utilities,"Paris, France",15,3,2025-12-04 15:00:00,0
44695,12,1783.08,Cryptocurrency,"Marseille, France",4,6,2025-12-07 04:55:00,1
45123,2,3858.78,Travel,"Marseille, France",7,4,2025-12-05 07:41:00,1
33384,13,285.99,Clothing,"Paris, France",22,2,2025-12-03 22:23:00,0
22895,5,225.59,Electronics,"Nice, France",13,0,2025-12-08 13:44:00,0
28359,8,486.42,Fuel,"Marseille, France",14,0,2025-12-01 14:33:00,0
20701,3,338.42,Travel,"Marseille, France",20,0,2025-12-01 20:47:00,0
8969,11,481.04,Travel,"Paris, France",10,0,2025-12-01 10:25:00,0
28446,3,148.76,Utilities,"Paris, France",21,5,2025-12-06 21:00:00,0
37266,2,147.39,Fuel,"Marseille, France",20,4,2025-12-05 20:46:00,0
23228,2,495.92,Electronics,"Paris, France",19,0,2025-12-01 19:57:00,0
39075,7,76.61,Food & Beverage,"Marseille, France",19,6,2025-12-07 19:12:00,0
36181,1,495.15,Food & Beverage,"Marseille, France",12,3,2025-12-04 12:09:00,0
30332,1,413.07,Health,"Toulouse, France",12,0,2025-12-01 12:24:00,0
32662,10,146.64,Entertainment,"Marseille, France",11,5,2025-12-06 11:16:00,0
42447,10,805.72,Clothing,Nigeria,0,4,2025-12-05 00:26:00,1
28880,8,156.1,Electronics,"Toulouse, France",8,2,2025-12-03 08:47:00,0
48629,13,353.26,Clothing,Russia,5,3,2025-12-04 05:10:00,1
18783,1,238.98,Electronics,"Toulouse, France",11,1,2025-12-02 11:14:00,0
7743,8,168.08,Health,"Nice, France",19,4,2025-12-05 19:11:00,0
14846,8,97.73,Travel,"Toulouse, France",16,0,2025-12-08 16:24:00,0
12696,2,377.54,Food & Beverage,Online,8,5,2025-12-06 08:43:00,0
22877,3,136.06,Food & Beverage,"Marseille, France",10,0,2025-12-08 10:00:00,0
22331,11,266.95,Utilities,"Paris, France",13,4,2025-12-05 13:38:00,0
39656,13,183.97,Fuel,"Lyon, France",13,6,2025-12-07 13:45:00,0
40289,12,1810.65,Travel,"Dubai, UAE",21,6,2025-12-07 21:36:00,1
28285,12,266.01,Entertainment,"Toulouse, France",22,1,2025-12-02 22:09:00,0
45384,12,410.49,Utilities,Nigeria,1,5,2025-12-06 01:26:00,1
7712,8,189.77,Groceries,"Paris, France",9,5,2025-12-06 09:12:00,0
28854,13,334.78,Travel,"Toulouse, France",10,0,2025-12-08 10:41:00,0
19332,10,90.52,Entertainment,"Paris, France",18,3,2025-12-04 18:11:00,0
41058,10,1912.16,Groceries,"London, UK",14,6,2025-12-07 14:08:00,1
10746,1,273.87,Electronics,Online,8,2,2025-12-03 08:06:00,0
6610,5,178.27,Clothing,"Lyon, France",15,5,2025-12-06 15:18:00,0
3508,12,85.11,Health,"Nice, France",10,0,2025-12-01 10:03:00,0
3497,3,93.63,Fuel,"Lyon, France",8,4,2025-12-05 08:44:00,0
16954,5,419.59,Utilities,"Toulouse, France",16,6,2025-12-07 16:21:00,0
32117,12,289.03,Clothing,"Lyon, France",22,4,2025-12-05 22:55:00,0
47360,1,1573.67,Clothing,Online,2,3,2025-12-04 02:24:00,1
7830,13,349.11,Electronics,Online,18,6,2025-12-07 18:02:00,0
34749,7,308.67,Health,"Paris, France",14,6,2025-12-07 14:49:00,0
32879,9,359.49,Clothing,"Nice, France",12,6,2025-12-07 12:10:00,0
38520,12,415.54,Groceries,"Marseille, France",21,5,2025-12-06 21:14:00,0
14218,12,81.79,Entertainment,Online,16,2,2025-12-03 16:10:00,0
47625,11,1747.08,Electronics,Hong Kong,1,6,2025-12-07 01:56:00,1
21706,10,250.92,Utilities,"Nice, France",18,6,2025-12-07 18:38:00,0
47915,10,1251.4,Electronics,Russia,5,3,2025-12-04 05:06:00,1
10240,13,316.57,Health,"Nice, France",17,1,2025-12-02 17:22:00,0
5815,3,380.28,Food & Beverage,"Nice, France",17,0,2025-12-01 17:05:00,0
15232,6,300.86,Fuel,"Nice, France",17,0,2025-12-08 17:35:00,0
47931,3,2876.27,Jewelry,Nigeria,8,0,2025-12-01 08:23:00,1
36419,7,251.15,Electronics,"Paris, France",22,1,2025-12-02 22:57:00,0
4202,3,323.64,Utilities,"Toulouse, France",17,3,2025-12-04 17:33:00,0
13488,4,379.28,Groceries,"Lyon, France",21,3,2025-12-04 21:44:00,0
306,11,261.09,Travel,"Nice, France",18,2,2025-12-03 18:49:00,0
4649,8,225.84,Electronics,Online,20,6,2025-12-07 20:48:00,0
28626,5,215.44,Fuel,Online,17,0,2025-12-01 17:31:00,0
38513,6,390.41,Entertainment,"Lyon, France",13,5,2025-12-06 13:06:00,0
39779,6,131.08,Utilities,"Nice, France",20,2,2025-12-03 20:05:00,0
49180,9,1457.66,Entertainment,"Lyon, France",2,6,2025-12-07 02:11:00,1
7336,5,485.85,Food & Beverage,"Paris, France",22,0,2025-12-01 22:36:00,0
25348,1,92.52,Travel,"Marseille, France",12,4,2025-12-05 12:25:00,0
5343,5,188.63,Clothing,"Marseille, France",17,5,2025-12-06 17:03:00,0
49140,11,4698.69,Travel,"Dubai, UAE",12,0,2025-12-08 12:47:00,1
15473,8,335.26,Groceries,"Marseille, France",15,5,2025-12-06 15:29:00,0
34747,8,401.71,Travel,Online,16,3,2025-12-04 16:24:00,0
40819,4,4268.07,Entertainment,"Dubai, UAE",19,0,2025-12-01 19:36:00,1
42409,7,1872.31,Cryptocurrency,Nigeria,2,4,2025-12-05 02:58:00,1
42629,8,661.46,Utilities,Hong Kong,20,5,2025-12-06 20:06:00,1
34333,6,298.31,Clothing,"Toulouse, France",13,0,2025-12-01 13:00:00,0
26073,7,196.76,Health,"Nice, France",8,0,2025-12-08 08:03:00,0
14813,10,401.38,Health,"Lyon, France",12,1,2025-12-02 12:35:00,0
8095,2,324.14,Electronics,"Paris, France",18,1,2025-12-02 18:18:00,0
12221,3,228.79,Travel,"Marseille, France",20,0,2025-12-01 20:31:00,0
9065,13,419.73,Fuel,"Nice, France",14,4,2025-12-05 14:32:00,0
12509,13,373.25,Groceries,"Nice, France",15,0,2025-12-01 15:12:00,0
35091,12,207.0,Electronics,Online,18,3,2025-12-04 18:40:00,0
12269,8,254.89,Fuel,Online,15,1,2025-12-02 15:53:00,0
43824,11,2826.24,Travel,Russia,20,1,2025-12-02 20:00:00,1
9562,2,47.81,Entertainment,"Toulouse, France",16,6,2025-12-07 16:15:00,0
13288,12,213.56,Fuel,"Paris, France",8,5,2025-12-06 08:19:00,0
23974,10,28.8,Health,"Nice, France",19,0,2025-12-01 19:48:00,0
10304,2,53.21,Food & Beverage,Online,9,6,2025-12-07 09:32:00,0
30281,12,94.11,Groceries,"Lyon, France",14,3,2025-12-04 14:28:00,0
22921,7,105.29,Clothing,"Paris, France",9,3,2025-12-04 09:58:00,0
24343,13,342.58,Clothing,"Paris, France",15,0,2025-12-08 15:30:00,0
44647,3,1427.99,Entertainment,Hong Kong,4,0,2025-12-08 04:39:00,1
10407,1,362.59,Utilities,Online,10,5,2025-12-06 10:58:00,0
6122,1,176.36,Entertainment,Online,8,0,2025-12-08 08:30:00,0
75,10,153.97,Utilities,"Paris, France",12,4,2025-12-05 12:13:00,0
25061,8,410.52,Fuel,"Toulouse, France",17,0,2025-12-08 17:51:00,0
11259,7,50.32,Fuel,Online,10,6,2025-12-07 10:20:00,0
8739,13,194.54,Groceries,"Toulouse, France",18,3,2025-12-04 18:36:00,0
48562,10,4646.02,Health,Nigeria,8,0,2025-12-01 08:16:00,1
28242,4,131.98,Utilities,"Nice, France",10,3,2025-12-04 10:54:00,0
31702,1,19.59,Groceries,"Paris, France",14,0,2025-12-08 14:52:00,0
3697,4,298.9,Groceries,"Paris, France",16,1,2025-12-02 16:07:00,0
37031,7,24.06,Entertainment,"Lyon, France",14,2,2025-12-03 14:45:00,0
6772,4,388.22,Fuel,"Marseille, France",12,4,2025-12-05 12:54:00,0
28640,2,430.63,Groceries,"Toulouse, France",12,0,2025-12-01 12:56:00,0
7719,13,389.42,Health,"Marseille, France",15,5,2025-12-06 15:54:00,0
39077,9,335.41,Clothing,"Lyon, France",17,0,2025-12-01 17:52:00,0
29510,3,230.01,Entertainment,"Nice, France",17,5,2025-12-06 17:03:00,0
28362,11,11.27,Groceries,"Lyon, France",19,3,2025-12-04 19:28:00,0
43138,6,668.26,Travel,"London, UK",6,0,2025-12-01 06:43:00,1
33224,6,244.81,Food & Beverage,Online,19,3,2025-12-04 19:19:00,0
14623,7,497.22,Electronics,"Marseille, France",16,2,2025-12-03 16:50:00,0
29436,2,309.87,Utilities,"Toulouse, France",11,0,2025-12-08 11:49:00,0
10921,4,429.39,Travel,"Marseille, France",19,0,2025-12-01 19:05:00,0
45538,11,1762.92,Utilities,"Las Vegas, USA",7,0,2025-12-08 07:31:00,1
6368,7,180.53,Food & Beverage,"Toulouse, France",14,1,2025-12-02 14:28:00,0
38816,7,436.1,Travel,"Marseille, France",9,0,2025-12-08 09:06:00,0
4078,8,119.05,Electronics,"Toulouse, France",15,1,2025-12-02 15:20:00,0
31971,12,308.68,Utilities,Online,20,5,2025-12-06 20:41:00,0
15268,6,421.09,Food & Beverage,"Paris, France",14,3,2025-12-04 14:20:00,0
11646,12,429.96,Clothing,Online,9,6,2025-12-07 09:19:00,0
1065,13,105.31,Clothing,Online,18,6,2025-12-07 18:20:00,0
20658,11,149.63,Fuel,"Paris, France",15,0,2025-12-01 15:00:00,0
44776,10,801.76,Clothing,"Lyon, France",5,0,2025-12-08 05:46:00,1
47817,11,1756.85,Cryptocurrency,Russia,11,4,2025-12-05 11:34:00,1
49450,3,3937.14,Fuel,"Dubai, UAE",10,6,2025-12-07 10:26:00,1
49289,13,1873.62,Clothing,"Las Vegas, USA",19,0,2025-12-08 19:43:00,1
47992,5,2048.0,Cryptocurrency,Russia,16,0,2025-12-01 16:54:00,1
18730,1,389.98,Health,"Toulouse, France",9,4,2025-12-05 09:22:00,0
16481,12,474.27,Health,"Lyon, France",13,1,2025-12-02 13:09:00,0
40650,4,3695.04,Gambling,Russia,8,6,2025-12-07 08:00:00,1
39547,6,129.62,Groceries,"Nice, France",9,1,2025-12-02 09:04:00,0
44056,9,1613.4,Utilities,"Paris, France",19,5,2025-12-06 19:53:00,1
47251,11,1672.83,Food & Beverage,"Dubai, UAE",5,2,2025-12-03 05:09:00,1
1091,8,143.19,Health,Online,21,3,2025-12-04 21:15:00,0
7855,13,52.4,Fuel,Online,15,2,2025-12-03 15:56:00,0
21044,5,78.82,Groceries,"Marseille, France",14,5,2025-12-06 14:44:00,0
15590,10,470.14,Groceries,Online,15,3,2025-12-04 15:54:00,0
22360,9,440.88,Electronics,"Toulouse, France",17,4,2025-12-05 17:09:00,0
15738,10,481.11,Food & Beverage,"Nice, France",21,0,2025-12-08 21:52:00,0
29916,6,166.58,Utilities,"Paris, France",22,1,2025-12-02 22:57:00,0
39590,12,89.12,Food & Beverage,"Nice, France",16,3,2025-12-04 16:43:00,0
44419,11,3848.52,Groceries,"Lyon, France",18,0,2025-12-01 18:14:00,1
29253,6,63.94,Entertainment,"Lyon, France",12,5,2025-12-06 12:52:00,0
26628,9,78.39,Clothing,"Marseille, France",19,2,2025-12-03 19:18:00,0
25880,2,456.83,Electronics,"Lyon, France",18,0,2025-12-01 18:54:00,0
10878,3,298.82,Food & Beverage,"Lyon, France",8,1,2025-12-02 08:09:00,0
39014,12,137.38,Fuel,"Marseille, France",9,0,2025-12-08 09:13:00,0
28102,13,95.52,Fuel,"Lyon, France",11,1,2025-12-02 11:35:00,0
9510,7,175.62,Food & Beverage,Online,22,0,2025-12-01 22:06:00,0
37453,3,149.88,Travel,"Nice, France",13,2,2025-12-03 13:46:00,0
38850,5,345.39,Electronics,Online,18,0,2025-12-01 18:57:00,0
30419,10,403.09,Food & Beverage,"Nice, France",15,0,2025-12-08 15:00:00,0
15762,10,469.41,Fuel,"Paris, France",21,0,2025-12-01 21:24:00,0
22533,9,255.46,Clothing,"Nice, France",15,3,2025-12-04 15:35:00,0
40743,7,2942.95,Cryptocurrency,"Paris, France",0,1,2025-12-02 00:54:00,1
48872,11,1237.53,Travel,"Lyon, France",4,3,2025-12-04 04:09:00,1
28676,4,385.61,Utilities,Online,17,3,2025-12-04 17:27:00,0
39168,4,43.5,Fuel,Online,16,3,2025-12-04 16:11:00,0
41613,1,753.84,Utilities,"Dubai, UAE",2,0,2025-12-08 02:59:00,1
7660,13,112.31,Clothing,"Nice, France",14,6,2025-12-07 14:34:00,0
5961,8,23.03,Health,"Paris, France",12,6,2025-12-07 12:22:00,0
26697,1,131.27,Health,Online,22,1,2025-12-02 22:10:00,0
32267,8,177.29,Travel,"Toulouse, France",14,0,2025-12-08 14:09:00,0
38325,12,95.61,Groceries,"Paris, France",21,4,2025-12-05 21:31:00,0
20178,2,95.97,Entertainment,"Toulouse, France",10,4,2025-12-05 10:32:00,0
39000,4,190.32,Food & Beverage,"Toulouse, France",18,0,2025-12-08 18:06:00,0
24381,4,381.44,Travel,"Marseille, France",14,0,2025-12-08 14:43:00,0
3301,13,19.44,Fuel,Online,16,4,2025-12-05 16:04:00,0
9902,11,489.86,Entertainment,"Marseille, France",14,5,2025-12-06 14:55:00,0
43941,7,637.02,Groceries,"Nice, France",3,1,2025-12-02 03:17:00,1
23518,6,212.63,Food & Beverage,"Lyon, France",22,5,2025-12-06 22:09:00,0
43692,12,3754.74,Electronics,"Toulouse, France",10,5,2025-12-06 10:16:00,1
